Pull Request Number,Title,Merged,Time to Merge,Comments,Review Comments,Comment Messages,Review Messages,Lines of Code Changed
527,Create prueba.txt,No,,1,0,[],[],1
526,Update Jenkinsfile,No,,1,0,[],[],2
525,Correct Javadocs of methods that use Validate.notNull() and replace some uses of Validate.isTrue() with Validate.notNull().,Yes,"79 days, 23:38:34",3,0,[],[],94
524,[LANG-1540] Add startsAndEndsWith() methods to StringUtils.,No,,1,0,[],[],254
523,Rewrite the finding of matching Locales in LocaleUtils using the Streams API.,No,,0,5,"['curious, could all of this be replaced with any of the `compute..` variants in `Map`?', ""It should be possible, but I'm not sure how complex the resulting lambda will be."", 'It\'s also not ""simpler"", it\'s just different, without even thinking about performance consequences....', 'It does make use of parallelStream(), though, so there should be at least a decent performance improvement.', ""From what I remember (sorry, been doing more Python these days), the `parallelStream` could be good or bad. For a low level library, I think it would be bad.\r\n\r\nThat method starts executors in the background, and I think it's either a fixed number of executors, or based on the number of cores.\r\n\r\nBut anyway, the point was that if a library uses `parallelStream`, users of the API would have to be aware that there could be small performance peaks due to these extra executors being created. See [this SO question & answers](https://stackoverflow.com/questions/20375176/should-i-always-use-a-parallel-stream-when-possible).\r\n\r\nThe place where I would use it, would be some small command line utility processing text/files with thousands or millions of lines in a single computer. There I could perhaps use a parallelStream to do some processing.\r\n\r\nSo for that, for now, I'd be -1 to `parallelStream` here in common (the code looks nicer by the way :)""]","['', '', '', '', '']",31
522,[LANG-1539] Add allNull() and anyNull() methods to ObjectUtils.,Yes,"81 days, 12:46:14",5,4,"['New APIs will mean a minor release (not maintenance), per semantic versioning guidelines, so `@since 3.11` is best for these new APIs :-)', ""Wrong method doc. Shouldn't it be?\r\n\r\n```suggestion\r\n     * If any the values are {@code null} or the array is {@code null},\r\n     * then {@code true} is returned, otherwise {@code false} is returned.\r\n```"", 'Incorrect examples\r\n```suggestion\r\n     * ObjectUtils.anyNull(*, null)          = true\r\n     * ObjectUtils.anyNull(null, *)          = true\r\n     * ObjectUtils.anyNull(null, null, *, *) = true\r\n```', ""Okay, I'll correct it :)""]","['@Isira-Seneviratne Method doc is incorrect', '', '']",85
521,Simplify some if statements in StringUtils.,Yes,20:12:24,1,3,"['How about `EMPTY.equals(abbrevMarker)` -> `isEmpty(abbrevMarker)` ?', 'That change would mean that `abbrevMarker` is potentially null, according to SonarLint.', '@Isira-Seneviratne You are correct!']","['', '', '']",20
520,Implement Utils classes in Kotlin.,No,,1,4,"['@Isira-Seneviratne \r\nPlease do not change this formatting.', ""-1, that's a bridge too far IMO. If we want to create a Kotlin Commons Lang, we can talk about that on the developer's mailing list..."", 'That was formatted by IntelliJ.', ""It does not matter who formatted what, it's still your PR ;-)""]","[""I think the main issue here would be the extra dependency added to Lang. I agree the code would look more concise. There are other tools that could do the same (e.g. Jython, Groovy), but the extra dependency could backfire, leading to issues maintaining the code, investigating bugs, performance footprint, etc.\r\n\r\nSo for now I'd be -1, even though learning Kotlin is on my todo-list this year. \r\n\r\nGreat you created an issue @Isira-Seneviratne , this way others that are not using GitHub in Commons can comment there too :-)\r\n\r\nThanks!"", '', '', '']",1723
519,Alter assertions in CharUtilsTest to get the class of CharUtils instead of BooleanUtils.,Yes,5:56:34,2,0,[],"['Good spotting, probably accident from copy-and-paste. Thanks!!']",4
518,(Javadoc) Fix return tag for throwableOf*() methods,Yes,"1 day, 8:44:51",1,5,"['s/form/from?', 's/form/from?', 's/form/from?', 's/form/from?', 'Hi @kinow,\r\nfixed the typo. Thanks for spotting it :-)']","[""I think there's a typo in the text added, could you take a look please @arend-von-reinersdorff ? Thanks for the PR!"", '']",8
517,Simplify null checks in Pair.hashCode() using Objects.hashCode().,Yes,"2 days, 14:41:16",1,0,[],"['', '']",3
516,Simplify null checks in Triple.hashCode() using Objects.hashCode().,Yes,"2 days, 21:16:25",2,0,[],"['', '']",4
515,Remove unnecessary unboxing in BooleanUtils.,No,,6,0,[],[''],16
514,[LANG-1537]: Simplify a null check in the private replaceEach() method of StringUtils.,Yes,"3 days, 5:44:22",2,2,"['nitpick: need to format this line correctly', 'I missed that, thanks!']","['', '', '', 'good to reuse components']",3
513,Fix formatting of isAnyBlank() and isAnyEmpty().,Yes,"214 days, 5:40:07",1,0,[],[''],32
512,[LANG-1534] Replace some usages of the ternary operator with calls to Math.max() and Math.min(),Yes,"3 days, 8:26:47",2,0,[],"[""Code changes look good. I think for this one we better put in an issue. Could you create an issue in JIRA for lang, and check if it's covered by our unit tests already, please @Isira-Seneviratne ? \r\n\r\nThanks!"", '']",7
511,Fix some spelling and grammar issues in the StringUtils Javadoc.,Yes,3:45:43,2,0,[],"['Looks good to me. Thanks!\r\n', '']",18
510,[LANG-1535] Add containsAnyIgnoreCase() method to StringUtils.,No,,2,2,"['these would short-circuit at the same condition as with the assertion before these and hence might just be redundant', ""Okay, I'll remove them.""]","['', '']",57
509,Update DurationFormatUtils.java,No,,2,0,[],['Cann you add a test for this?'],6
508,LANG-1481 Add StringUtils.split() methods with String[] input.,No,,3,0,[],[],92
507,Fix Javdoc for StringUtils.appendIfMissingIgnoreCase(),Yes,4:19:25,1,0,[],[],2
506,LANG-1530 another method like formatDurationWords with ,No,,3,4,"['s/0hours/0 hours', 'Dangling text. Was it supposed to be within the previous `<p>`?', 'fixed all 0hours ', 'aligned to previous <p>']","['', '', '', ""@mikolajmitura whenever you have time, take a look at @garydgregory 's last comment about SDK classes :+1: ""]",267
505,[LANG-1528] StringUtils.replaceEachRepeatedly gives IllegalStateException,Yes,"81 days, 14:53:39",2,0,[],[],40
504,LANG-1527: Remove an redundant argument check in NumberUtils,Yes,"1 day, 20:51:23",0,0,[],[],7
503,[LANG-1523] Avoid unnecessary allocation in StringUtils.wrapIfMissing,No,,4,0,[],[],4
502, Added 1 and 0 in toBooleanObject(final String str) ,Yes,0:42:04,3,0,[],[],20
501,Expand Streams functionality,No,,2,0,[],[],6049
500,StreamsTest junit-jupiter,Yes,"91 days, 15:01:36",4,0,[],"['@nhojpatrick could you fix the conflict and rebase onto master, please? That should get Travis to run again and hopefully this time it will pass. The improvements in the tests look good to me.', 'Thanks a lot for the contribution @nhojpatrick ! Single commit, code very well-written, and the new test code looks much easier to read/maintain. Travis happy, LGTM']",170
499,LANG-1521 spring clean .gitignore,No,,2,0,[],"[""I'm fine adding more items to gitignore. But in the past we had (either on GH or mailing list I think) decided to add IDE and other tools not in our build to the user global gitignore (on Linux ~/.gitignore). Let's wait to see what others think. But thanks for the PR!""]",47
498,LANG-1520 spring clean .gitignore,No,,3,0,[],[],47
497,Annotated Fraction.java,No,,1,0,[],[],24
496,LANG-1523: Avoid unnecessary allocation in StringUtils.wrapIfMissing.,Yes,"3 days, 23:57:21",5,4,"[""I don't know if there is a practical reason to create `StringBuilder` with exact capacity, because it `str` can start with `wrapWith` but not end with it and vice versa."", 'Yeah, looks like this is the maximum capacity, not necessarily the exact capacity we expect to have. Probably harmless/fine?', 'Since the behavior has changed, I would expect a clarification in the Javadoc. Plus a matching test.', '@garydgregory Sure, that makes sense. Done.']","['', ""Change looks good @nstdio \r\n\r\nLet's leave it here for a while to see if another developer would like to review too.\r\n\r\nI think it would be great if you could create a JIRA for this too. Even though it's quite small issue, I think it deserves to go in the changelog (which is normally done via JIRA issues in a release). Plus, to add due credit in the changelog to you :-)\r\n\r\nThanks!\r\n+1"", '', '', '']",35
495,"LANG-1519 Add zero, positive & negative util methods",No,,13,3,"[""This is wrong IMO, if I create a subclass of `Number`, this method will always return false even if my `Number`'s intValue() returns 0. "", 'agree, updated the methods.', 'What about splitting this to small tests instead of one long test?']","['', '', 'See my comment https://github.com/apache/commons-lang/pull/495#issuecomment-593574286', '']",1029
494,[LANG-1518] MethodUtils.getAnnotation() with searchSupers = true does not work if super is generic,Yes,"3 days, 3:20:56",9,2,"[""I think Travis is failing here\r\n\r\n```\r\n/checkstyle.xml ruleset.\r\n\r\n[ERROR] src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java:[979,17] (whitespace) WhitespaceAfter: 'if' is not followed by whitespace.\r\n```"", ""i've fixed this one""]","['', '']",57
493,Reuse own code in Functions.java,Yes,"1 day, 10:08:27",2,0,[],[],48
492,style(org.apache.commons.lang3): rename method from removeAllOccurenc…,No,,2,6,"['This is still wrong: ""The new array contains all the element of {@code array1} followed"" -> ""The new array contains all the element**s** of {@code array1} followed""', ""-1 You cannot delete a public API as this will break binary compatibility. You _can_ create a new API with the corrected name and then have the old API delegate to the new one. At that point, you'd want to mark the old APIs as deprecated with an @deprecated tag pointing to the new API."", 'If you create a new API (see my other comment) with the corrected name, either test both the new and old APIs next to each other, or, clone the test methods and also correct their names.', 'thanks for your remind! I got it', 'ok，i will do it as you wish', 'I will make correct ，thanks']","[""Oh, good catch on the typo. If it's been released, we may have to wait for a new major release before the merge I think."", '', '', '', '', '', '']",200
491,Removed unused imports,No,,1,1,['these are not removed anyway (just optimized by an IDE maybe?)'],"[""Don't use wildcard imports."", '', ""Hi @aymen94 \r\n\r\nIt's hard to see what imports are not used. There are changes in this PR that are changes in the code style, and others that are simply moving the imports from one place to another. Possibly due to your IDE configuration. Could you rebase your branch, and try to include only the unused imports? That should be super easy/quick to review.\r\n\r\nThanks!\r\nBruno""]",2227
490,Use Javadoc {@code} instead of pre tags.,Yes,"14 days, 0:53:24",1,0,[],[],24
489,Code simplification using the methods that we have instead,No,,4,0,[],[],603
488,more unnecessary parentheses removed,No,,2,0,[],[],6
487,unneccessary parentheses removed,No,,2,0,[],[],2
486,ExceptionUtilsTest to 100%,Yes,"14 days, 1:40:52",1,0,[],[],32
485,[LANG-1514] make test more stable by wrapping assertions in hashset,Yes,"25 days, 4:58:04",4,0,[],"[""Another way could be using the `containsAll` + the length of arrays. But as it's a list of fields in a class, I believe we cannot duplicates, so the `Hashset` approach should work. Looks good to me 👍  thanks for the PR @contextshuffling ""]",3
484,LANG-1513 ObjectUtils: Get first non-null supplier value,No,,2,0,[],[],62
483,[LANG-1509] Add ObjectToStringComparator.,Yes,23:41:09,6,0,[],"[""Sounds useful to sorting collections. Similar to Guava's [`UsingToStringOrdering`](https://github.com/google/guava/blob/master/guava/src/com/google/common/collect/UsingToStringOrdering.java). In Guava, that class is under a package that contains order `*Ordering.java` files. If you think this could happen in Lang, maybe we could move it under a package?\r\n\r\nAnd on serializable, I think it is necessary if users want to use it with a `TreeMap` or other structures that require it? Otherwise users could have `NotSerializableException`, unless they wrap the comparator withing another one, with readResolve/etc. ""]",156
482,LANG-1504 - Adding labels to split StopWatch feature,No,,10,5,"['Please reuse StringUtils.EMPTY.', 'Done', 'You have an extra space in the message.', ""Using a boolean switch here feels weird to me. Java has a TimeUnit enum for things like this, I'd rather see a TimeUnit here. WDYT?"", ""Good idea, since it makes the code more clear. I'll change here. Thank you!""]","['', '', '', '']",343
481,[LANG-1501] Sort fields in ReflectionToStringBuilder for deterministic order,Yes,3:57:40,2,0,[],[],53
480,LANG-1500 | Test may fail due to a different order of fields returned by reflection api,Yes,0:59:03,1,0,[],[],11
479,StringUtil Abbreviation method fixed,No,,0,4,"['Why delete the file?', 'Why delete the file?', 'Extra line.', 'Extra line.']",[''],384
478,StringUtils.abbreviate handles empty abbrevMarker,No,,1,2,"['```java\r\nStringUtils.abbreviate(""a"", null, 0, 10);\r\n```\r\n\r\nMay throw a `StringIndexOutOfBoundsException`.\r\n\r\n', 'May throw a `StringIndexOutOfBoundsException`.']",[''],11
477,Lang 1463: StringUtils abbreviate returns String of length greater than maxWidth,Yes,"2 days, 5:32:42",1,4,"['No magic strings, this class defines `EMPTY` for this purpose. You are missing spaces around `>`', ""I added the spaces. What are you implying about the magic strings? Forgive me, I'm not as experienced of a programmer."", 'A ""magic"" string or number is a value that is hard-coded, as opposed to reusing a constant, in this case, `EMPTY` instead of `""""`.', 'Thanks for the explanation, I removed the magic string']","['cleaned up formatting', '', '', '', '']",15
